[31m[1mrequirements:[0m matplotlib not found and is required by HGGNet, attempting auto-update...
[31m[1mrequirements:[0m 'pip install matplotlib' skipped (offline)
[34m[1mDistributed training:[0m False
Collecting files of Taxonomy [ID=02691156, Name=airplane]
Collecting files of Taxonomy [ID=02933112, Name=cabinet]
Collecting files of Taxonomy [ID=02958343, Name=car]
Collecting files of Taxonomy [ID=03001627, Name=chair]
Collecting files of Taxonomy [ID=03636649, Name=lamp]
Collecting files of Taxonomy [ID=04256520, Name=sofa]
Collecting files of Taxonomy [ID=04379243, Name=table]
Collecting files of Taxonomy [ID=04530566, Name=watercraft]
Complete collecting files of the dataset. Total files: 28974
Collecting files of Taxonomy [ID=02691156, Name=airplane]
Collecting files of Taxonomy [ID=02933112, Name=cabinet]
Collecting files of Taxonomy [ID=02958343, Name=car]
Collecting files of Taxonomy [ID=03001627, Name=chair]
Collecting files of Taxonomy [ID=03636649, Name=lamp]
Collecting files of Taxonomy [ID=04256520, Name=sofa]
Collecting files of Taxonomy [ID=04379243, Name=table]
Collecting files of Taxonomy [ID=04530566, Name=watercraft]
Complete collecting files of the dataset. Total files: 800
epoch:122/500, data:0/1207, sparse_loss:17.56, dense_loss:9.18, lr:0.00013973
epoch:122/500, data:20/1207, sparse_loss:18.22, dense_loss:9.66, lr:0.00013973
epoch:122/500, data:40/1207, sparse_loss:19.32, dense_loss:10.47, lr:0.00013973
epoch:122/500, data:60/1207, sparse_loss:15.00, dense_loss:9.04, lr:0.00013973
epoch:122/500, data:80/1207, sparse_loss:17.79, dense_loss:9.33, lr:0.00013973
epoch:122/500, data:100/1207, sparse_loss:20.39, dense_loss:10.31, lr:0.00013973
epoch:122/500, data:120/1207, sparse_loss:19.39, dense_loss:10.06, lr:0.00013973
epoch:122/500, data:140/1207, sparse_loss:17.38, dense_loss:9.39, lr:0.00013973
epoch:122/500, data:160/1207, sparse_loss:16.95, dense_loss:8.53, lr:0.00013973
epoch:122/500, data:180/1207, sparse_loss:16.83, dense_loss:8.76, lr:0.00013973
epoch:122/500, data:200/1207, sparse_loss:15.45, dense_loss:8.61, lr:0.00013973
epoch:122/500, data:220/1207, sparse_loss:17.23, dense_loss:8.63, lr:0.00013973
epoch:122/500, data:240/1207, sparse_loss:15.09, dense_loss:7.90, lr:0.00013973
epoch:122/500, data:260/1207, sparse_loss:19.09, dense_loss:9.77, lr:0.00013973
epoch:122/500, data:280/1207, sparse_loss:16.62, dense_loss:8.66, lr:0.00013973
epoch:122/500, data:300/1207, sparse_loss:15.68, dense_loss:8.26, lr:0.00013973
epoch:122/500, data:320/1207, sparse_loss:21.16, dense_loss:10.95, lr:0.00013973
epoch:122/500, data:340/1207, sparse_loss:17.99, dense_loss:8.95, lr:0.00013973
epoch:122/500, data:360/1207, sparse_loss:17.02, dense_loss:9.29, lr:0.00013973
epoch:122/500, data:380/1207, sparse_loss:20.42, dense_loss:9.88, lr:0.00013973
epoch:122/500, data:400/1207, sparse_loss:16.94, dense_loss:9.17, lr:0.00013973
epoch:122/500, data:420/1207, sparse_loss:16.39, dense_loss:13.97, lr:0.00013973
epoch:122/500, data:440/1207, sparse_loss:16.12, dense_loss:8.36, lr:0.00013973
epoch:122/500, data:460/1207, sparse_loss:17.10, dense_loss:9.20, lr:0.00013973
epoch:122/500, data:480/1207, sparse_loss:19.12, dense_loss:10.61, lr:0.00013973
epoch:122/500, data:500/1207, sparse_loss:17.99, dense_loss:8.97, lr:0.00013973
epoch:122/500, data:520/1207, sparse_loss:18.90, dense_loss:9.95, lr:0.00013973
epoch:122/500, data:540/1207, sparse_loss:16.25, dense_loss:8.74, lr:0.00013973
epoch:122/500, data:560/1207, sparse_loss:14.51, dense_loss:7.88, lr:0.00013973
epoch:122/500, data:580/1207, sparse_loss:17.11, dense_loss:9.12, lr:0.00013973
epoch:122/500, data:600/1207, sparse_loss:16.63, dense_loss:8.40, lr:0.00013973
epoch:122/500, data:620/1207, sparse_loss:16.78, dense_loss:9.06, lr:0.00013973
epoch:122/500, data:640/1207, sparse_loss:17.23, dense_loss:8.77, lr:0.00013973
epoch:122/500, data:660/1207, sparse_loss:18.62, dense_loss:9.26, lr:0.00013973
epoch:122/500, data:680/1207, sparse_loss:17.80, dense_loss:8.78, lr:0.00013973
epoch:122/500, data:700/1207, sparse_loss:18.80, dense_loss:9.42, lr:0.00013973
epoch:122/500, data:720/1207, sparse_loss:17.75, dense_loss:9.57, lr:0.00013973
epoch:122/500, data:740/1207, sparse_loss:17.48, dense_loss:9.64, lr:0.00013973
epoch:122/500, data:760/1207, sparse_loss:17.07, dense_loss:9.34, lr:0.00013973
epoch:122/500, data:780/1207, sparse_loss:16.48, dense_loss:9.00, lr:0.00013973
epoch:122/500, data:800/1207, sparse_loss:17.59, dense_loss:9.57, lr:0.00013973
epoch:122/500, data:820/1207, sparse_loss:17.65, dense_loss:9.65, lr:0.00013973
epoch:122/500, data:840/1207, sparse_loss:16.12, dense_loss:9.20, lr:0.00013973
epoch:122/500, data:860/1207, sparse_loss:17.41, dense_loss:9.54, lr:0.00013973
epoch:122/500, data:880/1207, sparse_loss:15.80, dense_loss:8.55, lr:0.00013973
epoch:122/500, data:900/1207, sparse_loss:17.33, dense_loss:9.24, lr:0.00013973
epoch:122/500, data:920/1207, sparse_loss:16.97, dense_loss:8.81, lr:0.00013973
epoch:122/500, data:940/1207, sparse_loss:17.11, dense_loss:9.80, lr:0.00013973
epoch:122/500, data:960/1207, sparse_loss:16.95, dense_loss:8.98, lr:0.00013973
epoch:122/500, data:980/1207, sparse_loss:17.16, dense_loss:9.24, lr:0.00013973
epoch:122/500, data:1000/1207, sparse_loss:17.45, dense_loss:8.86, lr:0.00013973
epoch:122/500, data:1020/1207, sparse_loss:15.48, dense_loss:8.15, lr:0.00013973
epoch:122/500, data:1040/1207, sparse_loss:17.87, dense_loss:8.91, lr:0.00013973
epoch:122/500, data:1060/1207, sparse_loss:18.64, dense_loss:9.08, lr:0.00013973
epoch:122/500, data:1080/1207, sparse_loss:15.97, dense_loss:8.00, lr:0.00013973
epoch:122/500, data:1100/1207, sparse_loss:18.70, dense_loss:9.31, lr:0.00013973
epoch:122/500, data:1120/1207, sparse_loss:18.82, dense_loss:9.29, lr:0.00013973
epoch:122/500, data:1140/1207, sparse_loss:16.51, dense_loss:8.39, lr:0.00013973
epoch:122/500, data:1160/1207, sparse_loss:15.61, dense_loss:8.89, lr:0.00013973
epoch:122/500, data:1180/1207, sparse_loss:17.24, dense_loss:9.37, lr:0.00013973
epoch:122/500, data:1200/1207, sparse_loss:17.78, dense_loss:9.97, lr:0.00013973
/home/lianghao/miniconda3/envs/HGGNet/lib/python3.7/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
epoch:123/500, data:0/1207, sparse_loss:15.17, dense_loss:8.65, lr:0.00013827
epoch:123/500, data:20/1207, sparse_loss:16.51, dense_loss:9.18, lr:0.00013827
epoch:123/500, data:40/1207, sparse_loss:16.26, dense_loss:8.46, lr:0.00013827
epoch:123/500, data:60/1207, sparse_loss:18.08, dense_loss:9.46, lr:0.00013827
